birdlife_sci_name,Recording_ID,species,label_drum,labeler,unique_id_label,low_freq_range_sp,high_freq_range_sp,drumming,relative_path,index,file_nam_label,min_t,max_t,label_id,rec_from,channel,full_path,path_cd,duration_song,unique_id,English_name,order_name,family_name,song_description_collins_bird_guide,short_or_continuous_song,Country,Latitude,Longitude,Vocalization_type,species_by_labeler,centroid_f,Ht_temporal_entropy,H_waveform,H_spectrogram_mean,LFC_spectral_cover,MFC_spectral_cover,HFC_spectral_cover,Hf_spectral_entropy,number_of_freq_peaks,ACTfract_mean_proportion_of_points_above_6dB_threshold,Hf_Havrda_spectral_entropy,Hf_Renyi_spectral_entropy,Hf_pairedShannon_spectral_entropy,Hf_gamma_spectral_entropy,Hf_GiniSimpson_spectral_entropy,sm_spectral_mean,sv_spectral_var,ss_spectral_skewness,sk_spectral_kurtosis,peak_freq,peak_freq_amp_by_mean_amp,min_freq,spectral_bandwidth_50,spectral_bandwidth_90,spectral_min_or_10_quantile,spectral_max_or_90_quantile,snr_freq,num_syllables,peak_f_roi,spectral_mean_on_roi_avg_spectrum,spectral_variance_on_roi_avg_spectrum,centroid_f_roi,num_syllables_per_unit_time,syllable_duration_mean,syllable_duration_std,syllable_duration_median,syllable_duration_25percentile,syllable_duration_75percentile,syllable_duration_iqr,npvi_ioi,ugof_isochronous,ioi_duration_mean,ioi_duration_std,ioi_duration_min,ioi_duration_max,ioi_duration_median,ioi_duration_25percentile,ioi_duration_75percentile,ioi_duration_iqr,gap_duration_mean,gap_duration_std,gap_duration_min,gap_duration_max,gap_duration_median,gap_duration_25percentile,gap_duration_75percentile,gap_duration_iqr,total_len_syllables,total_length_gaps,sound_per_silence_ratio,sound_per_vocalization_ratio,scientific_name,scientificName
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_2,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3437,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,15.261854,16.592222,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,1,2,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3789.84375,0.87813223356697,0.996435465586851,0.308130741499323,0.375222222222222,0.344533333333333,0.370975679542203,0.446187649957063,25,0.2895625,0.328613756324178,2.12871190571838,3.73357233930743,507.995592924003,0.905399326483311,4.1069850613796E-05,5.30672749355956E-07,30.6305681667433,1125.15627121748,3685.64453125,8.63285832656638,22050,516.796875,990.52734375,3402.24609375,4306.640625,20.0847763741089,8,3677.578125,7.61522960143377E-05,2.65333857524847E-07,3832.91015625,8,0.0645825,0.0178566328212876,0.06095,0.0555125,0.077645,0.0221325,21.0036315248695,0.6067212,0.143672857142857,0.0379722194371042,0.08127,0.18721,0.13641,0.118275,0.182135,0.0638600000000001,0.0773285714285714,0.0303433115381635,0.0435299999999998,0.12481,0.0624,0.0515149999999999,0.103765,0.0522500000000002,0.51666,0.5413,0.51666,0.51666,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_3,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3438,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,18.67746,20.030249,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,1,3,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3832.91015625,0.895716851746753,0.996594479718383,0.299131472869369,0.365594925634296,0.319672540932383,0.350545774052922,0.462262357682681,26,0.257510047572178,0.330651587960937,2.4113375747056,3.84445658196983,533.388961717727,0.924293284593355,4.72208044663182E-05,6.15728910171895E-07,27.9158337121686,969.82827897909,3667.578125,6.83029027479117,22050,732.12890625,990.52734375,3402.24609375,4349.70703125,17.616687313464,9,3667.578125,8.24621165249731E-05,2.6946971406934E-07,3832.91015625,9,0.0640177777777778,0.0156012802181246,0.06966,0.0537,0.0754699999999999,0.02177,24.3842998617089,0.4922157,0.1376875,0.0371787314031827,0.0827199999999999,0.19011,0.133515,0.10921,0.17197,0.0627600000000001,0.07365,0.0263307434380422,0.03773,0.12045,0.061675,0.05805,0.0943325000000001,0.0362825000000001,0.57616,0.5892,0.57616,0.57616,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_4,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3439,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,21.435357,23.169318,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,4,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,4478.90625,0.783452995877698,0.99731007180081,0.317440835019257,0.38656462585034,0.375655976676385,0.398808793903828,0.509006547564236,24,0.34152981505102,0.332076892901648,2.79043016078273,4.14786737455098,831.807246364262,0.946348849450809,2.68917041913821E-05,3.89585436221615E-07,37.9157403901442,1780.70106930235,4351.640625,5.07969431858576,22050,775.1953125,1119.7265625,4048.2421875,5081.8359375,38.1621590121997,14,4347.640625,6.77462871825352E-05,1.49661562545365E-07,4435.83984375,7,0.0406342857142857,0.0201550931583007,0.04208,0.03048,0.0446275,0.0141475000000001,22.8141586193255,0.5275791,0.101475384615385,0.0543509721964403,0.0537000000000001,0.238,0.08707,0.0624,0.09578,0.03338,0.0611761538461538,0.0389324467287123,0.0290300000000001,0.13932,0.04498,0.03193,0.0537,0.02177,0.56888,0.79529,0.56888,0.28444,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_5,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3440,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,25.1275,26.674612,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,5,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,4392.7734375,0.810817154834712,0.99739269024009,0.293747220157895,0.360507246376812,0.369532526969598,0.379695740564324,0.496518136181105,15,0.317014087528604,0.332097589094123,2.79873478944796,4.0690240436241,738.308187308777,0.944448183695245,3.44357600959755E-05,4.96863356381431E-07,32.7320357748454,1305.30579331058,4307.57421875,4.67369935386249,22050,732.12890625,1119.7265625,4005.17578125,5038.76953125,35.0713970966779,12,4299.57421875,8.43584594727259E-05,2.42692738249367E-07,4306.640625,6,0.0419633333333333,0.0209971830722527,0.04571,0.0246700000000001,0.0482525,0.0235824999999999,28.0690010508111,0.5110522,0.120057272727273,0.0550253041114902,0.0580499999999999,0.2351,0.09433,0.07619,0.1502,0.0740099999999999,0.0758627272727273,0.0405177568460386,0.03338,0.13932,0.0449900000000001,0.04064,0.110295,0.069655,0.50356,0.83449,0.50356,0.25178,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_6,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3441,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,28.550579,30.262119,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,6,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3445.3125,0.80519231446008,0.996725138751623,0.26731448795981,0.370609504132231,0.331493506493507,0.416495229312241,0.299702908478781,19,0.327422843491736,0.303985963000733,1.21497002244946,2.72295843468744,384.096360960559,0.743154218185093,5.18680503141578E-05,2.7238964836104E-06,46.729140722772,2497.09228683686,3364.11328125,31.5969038890071,22050,43.06640625,602.9296875,3316.11328125,3488.37890625,30.8962157106013,12,3363.11328125,9.62768183180851E-05,1.35723557914626E-06,3402.24609375,6,0.0656675,0.033639316046717,0.065305,0.03483,0.0798199999999999,0.0449899999999999,25.1446988793699,0.5696536,0.135625454545455,0.0475430578745847,0.0914200000000001,0.25978,0.14222,0.09651,0.15238,0.0558699999999999,0.0761254545454546,0.0356381624777904,0.03918,0.17996,0.06531,0.060955,0.072565,0.01161,0.78801,0.83738,0.78801,0.394005,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_7,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3442,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,32.29504,34.014054,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,7,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3445.3125,0.820364603345932,0.996523281967701,0.261978938008997,0.391032235939643,0.320399764844209,0.393586958441513,0.316618566734246,14,0.309686856995885,0.310711364023117,1.34511073142008,2.84834523633078,399.546524369412,0.773598467870753,4.1728523182013E-05,1.59139330144617E-06,42.8799370192091,2059.23572813877,3365.11328125,24.5609990125126,22050,43.06640625,689.0625,3316.11328125,3574.51171875,29.1850518435828,12,3363.11328125,8.46723076009576E-05,9.09521319601316E-07,3402.24609375,6,0.0604691666666667,0.026022994886807,0.0645800000000001,0.0377275,0.077275,0.0395475,25.0726588443606,0.4131006,0.137077272727273,0.0463462539607933,0.08852,0.24671,0.14367,0.097235,0.160365,0.06313,0.07718,0.0309077336600405,0.05515,0.16834,0.06821,0.0609499999999999,0.07401,0.0130600000000001,0.72563,0.84898,0.72563,0.362815,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_8,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3443,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,35.374317,37.250285,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,8,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3617.578125,0.82320295102853,0.998009757975585,0.318480163102258,0.381042059008161,0.347125818312259,0.368945143586884,0.52365479908102,24,0.297974782250471,0.331372148989052,2.5677972211375,4.2360305599603,1062.06116847872,0.940697485679256,4.72879172230612E-05,1.23201486305851E-06,50.0555141835889,3575.09036943635,3272.98046875,8.56920358147549,22050,732.12890625,1636.5234375,3100.78125,4521.97265625,34.8819828828539,14,3272.98046875,0.000112432135664637,4.01490496574092E-07,3617.578125,7,0.0502728571428571,0.0201956413532804,0.0602250000000001,0.0311975,0.0660274999999999,0.0348299999999999,21.6680771717194,0.48856023,0.118667692307692,0.0512529038807853,0.06821,0.26849,0.11465,0.07836,0.13497,0.0566100000000001,0.0693276923076923,0.040715400819657,0.0449900000000001,0.20463,0.0536999999999999,0.04935,0.0653100000000001,0.0159600000000001,0.70382,0.90126,0.70382,0.35191,Emberiza hortulana,Emberiza hortulana
Emberiza hortulana,-1,Ortolan_Bunting,no,MB,Ortolan_Bunting_cd_9,1000,12000,no,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,3444,Jean C. Roché - Bruant ortolan - Emberiza hortulana.txt,39.10383,40.628521,,cd,L,/home/mbusana/acoucene/songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,../songs_CD/CD4/Jean C. Roché - Bruant ortolan - Emberiza hortulana.wav,2,9,Ortolan Bunting,PASSERIFORMES,EMBERIZIDAE,"call a metallic, almost disyllabic ‘sli-e’, also a short and slightly jolting, at distance almost clicking, ‘chu’; these two are given alternatively at circa2-sec. Intervals, e.g. on nocturnal passage. Also has a flatter clicking ‘plett’, e.g. when flushed. Song a plain verse with typically ringing tone and with repeated theme changed a good halfway through; can sound like an echo, ‘sru-sru-sru-sru-dru-dru-dru’ or ‘sia sia sia dru dru’; the echoing notes are often lower. Mountain-dwelling Ortolans of S Europe have the ringing tone in the first stage but generally cut short the second part to a single, slightly bent, drawn-out final note, ‘sru-sru-sru-sru-chuuuy’ (so confusion risk with Cretzschmar’s can arise: see latter).",medium,,,,,Ortolan_Bunting_MB,3359.1796875,0.836671284612234,0.997714030037075,0.299468650965852,0.342441860465116,0.296810631229236,0.339864257909971,0.454510735239841,23,0.250708575581395,0.327291857047119,2.0052472949926,3.78126120590266,712.139520122336,0.898566168996701,1.63776101142348E-05,1.20761301506356E-07,43.2455560148264,2582.47498207006,3272.98046875,7.26164646493061,22050,129.19921875,990.52734375,3057.71484375,3962.109375,29.2640388871796,11,3272.98046875,3.71346675638673E-05,7.39134284054747E-08,3359.1796875,5.5,0.0523763636363637,0.0259483726937653,0.0624100000000001,0.04644,0.070385,0.023945,17.6909224797295,0.3959489,0.129016,0.0489405110721169,0.06531,0.20753,0.12771,0.0870775,0.150205,0.0631275,0.077642,0.031193493488226,0.04789,0.13641,0.0631299999999999,0.0576875,0.0841699999999999,0.0264824999999999,0.57614,0.77642,0.57614,0.28807,Emberiza hortulana,Emberiza hortulana
Apus pallidus,-1,Pallid_Swift,no,MB,Pallid_Swift_cd_1,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,3447,Jean C. Roché - Martinet pâle - Apus pallidus.txt,2.71736,4.552159,Jean C. Roché - Martinet pâle - Apus pallidus_L,cd,R,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,2,1,Pallid Swift,CAPRIMULGIFORMES,APODIDAE,"VOICE Like Swift's (and at times hard to separate), but commonest call almost always has lower pitch, is more clearly downslurred (is thus disyllabic), and voice is some what drier, more mechanical and hard, 'vrrüü-e'.",,,,,,Pallid_Swift_MB,4608.10546875,0.88368740455058,0.998934245225755,0.468548747179889,0.363840719332049,0.354326084961923,0.314818030712744,0.614254498263881,35,0.254444394267823,0.332926896381633,3.35473472635292,4.81715636478109,2841.21085578789,0.970891951647705,2.55575756064031E-05,1.72107525358943E-07,47.14654022601,3202.33354311775,5089.76953125,1.4101166501969,22050,947.4609375,1808.7890625,3832.91015625,5340.234375,12.6055174545624,11,5095.76953125,5.13704926843884E-05,4.62858823197707E-08,4651.171875,5.5,0.0556745454545454,0.028248506283921,0.0536999999999999,0.04281,0.0631299999999999,0.0203199999999999,27.060663077657,0.58615005,0.158911,0.108007292295474,0.0522500000000001,0.43247,0.117555,0.08526,0.188295,0.103035,0.104055,0.088566859518671,0.0188699999999999,0.31782,0.07837,0.03338,0.1367775,0.1033975,0.61242,1.04055,0.588554130027389,0.30621,Apus pallidus,Apus pallidus
Apus pallidus,-1,Pallid_Swift,no,MB,Pallid_Swift_cd_2,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,3448,Jean C. Roché - Martinet pâle - Apus pallidus.txt,5.701811,9.499148,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,4,2,Pallid Swift,CAPRIMULGIFORMES,APODIDAE,"VOICE Like Swift's (and at times hard to separate), but commonest call almost always has lower pitch, is more clearly downslurred (is thus disyllabic), and voice is some what drier, more mechanical and hard, 'vrrüü-e'.",,,,,,Pallid_Swift_MB,4651.171875,0.882812247780077,0.998887987134355,0.462243506547253,0.333718778908418,0.252002114444298,0.264315746427763,0.591455157924356,27,0.188663563829787,0.332655373258055,3.09890493455521,4.67132284539882,2056.38483379107,0.963969474517184,3.13031697184551E-06,4.89829490040095E-09,67.9056313371516,6382.11948313676,4915.50390625,0.699271341007937,22050,732.12890625,1808.7890625,3789.84375,5254.1015625,13.2481316634586,22,4915.50390625,5.67482766460634E-06,8.0940885520074E-10,4737.3046875,5.5,0.0619413636363636,0.0175152576467747,0.0595000000000001,0.05261,0.0732849999999999,0.0206749999999999,16.0657998297397,0.5097028,0.166962380952381,0.0553779369772374,0.10014,0.33233,0.14512,0.12336,0.19737,0.0740099999999997,0.104904761904762,0.0539060233951331,0.0203200000000001,0.27864,0.10594,0.0624,0.13207,0.0696700000000002,1.36271,2.203,0.618570131638674,0.3406775,Apus pallidus,Apus pallidus
Apus pallidus,-1,Pallid_Swift,no,MB,Pallid_Swift_cd_3,1000,12000,no,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,3449,Jean C. Roché - Martinet pâle - Apus pallidus.txt,10.384612,14.167433,,cd,L,/home/mbusana/acoucene/songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,../songs_CD/CD3/Jean C. Roché - Martinet pâle - Apus pallidus.wav,4,3,Pallid Swift,CAPRIMULGIFORMES,APODIDAE,"VOICE Like Swift's (and at times hard to separate), but commonest call almost always has lower pitch, is more clearly downslurred (is thus disyllabic), and voice is some what drier, more mechanical and hard, 'vrrüü-e'.",,,,,,Pallid_Swift_MB,4651.171875,0.915728361811547,0.998247780481051,0.439434617390523,0.338246672856701,0.328133704735376,0.305972320186817,0.599201711296181,34,0.238796280176416,0.332848528916446,3.26657636192022,4.72205550159071,2222.36243282714,0.968581243353122,3.65160881934786E-05,4.0172389711512E-07,59.0011638433313,5314.30302644021,4566.97265625,2.14535727780903,22050,775.1953125,1679.58984375,4005.17578125,5383.30078125,12.5823055349914,23,4567.97265625,6.88613404777352E-05,8.29472483601504E-08,4737.3046875,5.75,0.0624665217391305,0.02572063561506,0.0594999999999999,0.04571,0.0805400000000001,0.0348300000000001,22.0674204398155,0.4688184,0.160098636363636,0.0886336877416592,0.0594999999999999,0.42812,0.134965,0.103765,0.17124,0.0674749999999999,0.0974972727272727,0.0766701079111503,0.0304700000000002,0.36571,0.0631300000000001,0.0504300000000001,0.10884,0.0584099999999997,1.43673,2.14494,0.66982293210999,0.3591825,Apus pallidus,Apus pallidus
